centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
87,18293,0.2222953809065457,8397,0.08397,-1.5037482368758828,-2.477295686786665
87,18293,0.291257394736718,10868,0.10868,-1.233547884770571,-2.21934749442399
87,18293,0.3816132824841911,14101,0.14101,-0.9633475326652582,-1.9589244691329983
87,18293,0.5,18526,0.18526,-0.6931471805599453,-1.6859950351562556
88,18386,0.001,5,5e-05,-6.907755278982137,-9.903487552536127
88,18386,0.001310226931162212,7,7e-05,-6.637554926876824,-9.567015315914915
88,18386,0.0017166946111427477,12,0.00012,-6.367354574771512,-9.028018815182229
88,18386,0.0022492595121002693,20,0.0002,-6.097154222666199,-8.517193191416238
88,18386,0.00294704038792655,33,0.00033,-5.826953870560886,-8.016417903503749
88,18386,0.003861291683484094,57,0.00057,-5.556753518455574,-7.469874197135678
88,18386,0.005059168352773535,92,0.00092,-5.286553166350261,-6.991136887921188
88,18386,0.006628658625087453,129,0.00129,-5.016352814244948,-6.653113060608557
88,18386,0.008685047048070261,173,0.00173,-4.746152462139635,-6.359633870472449
88,18386,0.011379382540792526,225,0.00225,-4.4759521100343225,-6.0968250627658085
88,18386,0.014909573464943445,287,0.00287,-4.20575175792901,-5.853443249210607
88,18386,0.019534924685910386,378,0.00378,-3.9355514058236976,-5.578031269350641
88,18386,0.025595184421705306,480,0.0048,-3.6653510537183847,-5.339139361068292
88,18386,0.033535499937381794,604,0.00604,-3.395150701613072,-5.1093512670354135
88,18386,0.04393911516794628,788,0.00788,-3.1249503495077597,-4.843427375112349
88,18386,0.05757021202448125,999,0.00999,-2.854749997402447,-4.606170686321675
88,18386,0.07543004222719395,1264,0.01264,-2.584549645297134,-4.3708888902634255
88,18386,0.09883047274477239,2062,0.02062,-2.3143492931918215,-3.881493800393323
88,18386,0.12949034700969375,2795,0.02795,-2.0441489410865086,-3.577338079381029
88,18386,0.16966173997764095,3629,0.03629,-1.7739485889811957,-3.316213057757158
88,18386,0.2222953809065457,4640,0.0464,-1.5037482368758828,-3.0704558197499274
88,18386,0.291257394736718,5893,0.05893,-1.233547884770571,-2.831404980132315
88,18386,0.3816132824841911,7479,0.07479,-0.9633475326652582,-2.593071092778561
88,18386,0.5,9777,0.09777,-0.6931471805599453,-2.3251374974645573
89,18893,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
89,18893,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
89,18893,0.0017166946111427477,13,0.00013,-6.367354574771512,-8.947976107508692
89,18893,0.0022492595121002693,16,0.00016,-6.097154222666199,-8.740336742730447
89,18893,0.00294704038792655,34,0.00034,-5.826953870560886,-7.986564940354067
89,18893,0.003861291683484094,61,0.00061,-5.556753518455574,-7.402051600796917
89,18893,0.005059168352773535,99,0.00099,-5.286553166350261,-6.917805614835639
89,18893,0.006628658625087453,166,0.00166,-5.016352814244948,-6.400937676613685
89,18893,0.008685047048070261,255,0.00255,-4.746152462139635,-5.971661919811802
89,18893,0.011379382540792526,394,0.00394,-4.4759521100343225,-5.536574555672295
89,18893,0.014909573464943445,530,0.0053,-4.20575175792901,-5.240048458424061
89,18893,0.019534924685910386,717,0.00717,-3.9355514058236976,-4.9378496243706085
89,18893,0.025595184421705306,941,0.00941,-3.6653510537183847,-4.6659823253848485
89,18893,0.033535499937381794,1267,0.01267,-3.395150701613072,-4.368518284649089
89,18893,0.04393911516794628,1732,0.01732,-3.1249503495077597,-4.055893375847848
89,18893,0.05757021202448125,2591,0.02591,-2.854749997402447,-3.6531262844081187
89,18893,0.07543004222719395,3463,0.03463,-2.584549645297134,-3.3630349205678063
89,18893,0.09883047274477239,4448,0.04448,-2.3143492931918215,-3.11271562903981
89,18893,0.12949034700969375,6900,0.069,-2.0441489410865086,-2.6736487743848776
89,18893,0.16966173997764095,8626,0.08626,-1.7739485889811957,-2.45038928776244
89,18893,0.2222953809065457,16677,0.16677,-1.5037482368758828,-1.7911396613486492
89,18893,0.291257394736718,25730,0.2573,-1.233547884770571,-1.3575125596944386
89,18893,0.3816132824841911,37056,0.37056,-0.9633475326652582,-0.9927399040375613
89,18893,0.5,51315,0.51315,-0.6931471805599453,-0.6671870788904137
90,18960,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
90,18960,0.001310226931162212,3,3e-05,-6.637554926876824,-10.41431317630212
90,18960,0.0017166946111427477,5,5e-05,-6.367354574771512,-9.903487552536127
90,18960,0.0022492595121002693,16,0.00016,-6.097154222666199,-8.740336742730447
90,18960,0.00294704038792655,32,0.00032,-5.826953870560886,-8.047189562170502
90,18960,0.003861291683484094,55,0.00055,-5.556753518455574,-7.505592279737757
90,18960,0.005059168352773535,103,0.00103,-5.286553166350261,-6.878196476740593
90,18960,0.006628658625087453,136,0.00136,-5.016352814244948,-6.600270579234176
90,18960,0.008685047048070261,194,0.00194,-4.746152462139635,-6.2450673059069
90,18960,0.011379382540792526,289,0.00289,-4.4759521100343225,-5.846498776857796
90,18960,0.014909573464943445,412,0.00412,-4.20575175792901,-5.491902115620702
90,18960,0.019534924685910386,538,0.00538,-3.9355514058236976,-5.225066904808444
90,18960,0.025595184421705306,696,0.00696,-3.6653510537183847,-4.967575804635809
90,18960,0.033535499937381794,894,0.00894,-3.395150701613072,-4.717219689796714
90,18960,0.04393911516794628,1173,0.01173,-3.1249503495077597,-4.445605616316753
90,18960,0.05757021202448125,1595,0.01595,-2.854749997402447,-4.138296449751284
90,18960,0.07543004222719395,2114,0.02114,-2.584549645297134,-3.8565882985400455
90,18960,0.09883047274477239,2891,0.02891,-2.3143492931918215,-3.5435677229538824
90,18960,0.12949034700969375,3773,0.03773,-2.0441489410865086,-3.277299745005918
90,18960,0.16966173997764095,4923,0.04923,-1.7739485889811957,-3.011252085212028
90,18960,0.2222953809065457,7468,0.07468,-1.5037482368758828,-2.5945429603086154
90,18960,0.291257394736718,13681,0.13681,-1.233547884770571,-1.9891621770501144
90,18960,0.3816132824841911,33123,0.33123,-0.9633475326652582,-1.1049422808629816
90,18960,0.5,47049,0.47049,-0.6931471805599453,-0.753980574167694
91,19691,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
91,19691,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
91,19691,0.0017166946111427477,14,0.00014,-6.367354574771512,-8.87386813535497
91,19691,0.0022492595121002693,18,0.00018,-6.097154222666199,-8.622553707074063
91,19691,0.00294704038792655,25,0.00025,-5.826953870560886,-8.294049640102028
91,19691,0.003861291683484094,39,0.00039,-5.556753518455574,-7.849363818840582
91,19691,0.005059168352773535,71,0.00071,-5.286553166350261,-7.250245587928913
91,19691,0.006628658625087453,104,0.00104,-5.016352814244948,-6.868534565828856
91,19691,0.008685047048070261,159,0.00159,-4.746152462139635,-6.444021262749997
91,19691,0.011379382540792526,222,0.00222,-4.4759521100343225,-6.110248083097949
91,19691,0.014909573464943445,370,0.0037,-4.20575175792901,-5.599422459331958
91,19691,0.019534924685910386,625,0.00625,-3.9355514058236976,-5.075173815233827
91,19691,0.025595184421705306,1075,0.01075,-3.6653510537183847,-4.532849524408466
91,19691,0.033535499937381794,1753,0.01753,-3.395150701613072,-4.043841580048994
91,19691,0.04393911516794628,2444,0.02444,-3.1249503495077597,-3.7115341446787427
91,19691,0.05757021202448125,3516,0.03516,-2.854749997402447,-3.347846206165161
91,19691,0.07543004222719395,5105,0.05105,-2.584549645297134,-2.9749497343714624
91,19691,0.09883047274477239,7050,0.0705,-2.3143492931918215,-2.652142569163914
91,19691,0.12949034700969375,10090,0.1009,-2.0441489410865086,-2.2936253516225737
91,19691,0.16966173997764095,12613,0.12613,-1.7739485889811957,-2.0704421578830354
91,19691,0.2222953809065457,15646,0.15646,-1.5037482368758828,-1.8549548927252026
91,19691,0.291257394736718,20036,0.20036,-1.233547884770571,-1.607639530492721
91,19691,0.3816132824841911,31070,0.3107,-0.9633475326652582,-1.1689274625831354
91,19691,0.5,40799,0.40799,-0.6931471805599453,-0.8965126146822671
92,19962,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
92,19962,0.001310226931162212,6,6e-05,-6.637554926876824,-9.721165995742174
92,19962,0.0017166946111427477,9,9e-05,-6.367354574771512,-9.315700887634009
92,19962,0.0022492595121002693,20,0.0002,-6.097154222666199,-8.517193191416238
92,19962,0.00294704038792655,26,0.00026,-5.826953870560886,-8.254828926948747
92,19962,0.003861291683484094,43,0.00043,-5.556753518455574,-7.751725349276666
